YEAR,MONTH,DAY_NAME,INTERVAL_TIME,PRODUCTION_METHOD,Count
2021,Dec,Monday,18:00 - 19:59,Third Party,13
2021,Dec,Monday,20:00 - 21:59,Genius Live Production,1
2021,Dec,Monday,20:00 - 21:59,Third Party,2
2021,Dec,Monday,22:00 - 23:59,NFL,1
2021,Dec,Monday,22:00 - 23:59,Third Party,2
2021,Dec,Monday,6:00 - 7:59,MyCujoo,3
2021,Dec,Monday,6:00 - 7:59,Third Party,10
2021,Dec,Monday,8:00 - 9:59,Genius Live Production,1
2021,Dec,Monday,8:00 - 9:59,MyCujoo,1
2021,Dec,Monday,8:00 - 9:59,Third Party,15
2021,Dec,Tuesday,00:00 - 1:59,Genius Live Production,1
2021,Dec,Tuesday,00:00 - 1:59,NFL,4
2021,Dec,Tuesday,00:00 - 1:59,Third Party,5
2021,Dec,Tuesday,10:00 - 11:59,Genius Live Production,3
2021,Dec,Tuesday,10:00 - 11:59,Third Party,24
2021,Dec,Tuesday,12:00 - 13:59,Genius Live Production,3
2021,Dec,Tuesday,12:00 - 13:59,Third Party,14
2021,Dec,Tuesday,14:00 - 15:59,Third Party,8
2021,Dec,Tuesday,16:00 - 17:59,Genius Live Plus,11
2021,Dec,Tuesday,16:00 - 17:59,Genius Live Production,7
2021,Dec,Tuesday,16:00 - 17:59,Third Party,22
2021,Dec,Tuesday,18:00 - 19:59,Genius Live Plus,2
2021,Dec,Tuesday,18:00 - 19:59,Genius Live Production,11
2021,Dec,Tuesday,18:00 - 19:59,Third Party,33
2021,Dec,Tuesday,20:00 - 21:59,Third Party,1
2021,Dec,Tuesday,22:00 - 23:59,Third Party,1
2021,Dec,Tuesday,6:00 - 7:59,Third Party,15
2021,Dec,Tuesday,8:00 - 9:59,Genius Live Production,3
2021,Dec,Tuesday,8:00 - 9:59,Third Party,18
2021,Dec,Wednesday,00:00 - 1:59,NFL,2
2021,Dec,Wednesday,00:00 - 1:59,Third Party,8
2021,Dec,Wednesday,10:00 - 11:59,Genius Live Production,1
2021,Dec,Wednesday,10:00 - 11:59,MyCujoo,1
2021,Dec,Wednesday,10:00 - 11:59,Third Party,41
2021,Dec,Wednesday,12:00 - 13:59,Genius Live Production,1
2021,Dec,Wednesday,12:00 - 13:59,MyCujoo,2
2021,Dec,Wednesday,12:00 - 13:59,Third Party,21
2021,Dec,Wednesday,14:00 - 15:59,Genius Live Plus,1
2021,Dec,Wednesday,14:00 - 15:59,Genius Live Production,6
2021,Dec,Wednesday,14:00 - 15:59,Third Party,11
2021,Dec,Wednesday,16:00 - 17:59,Genius Live Plus,6
2021,Dec,Wednesday,16:00 - 17:59,Genius Live Production,38
2021,Dec,Wednesday,16:00 - 17:59,Third Party,41
2021,Dec,Wednesday,18:00 - 19:59,Genius Live Plus,5
2021,Dec,Wednesday,18:00 - 19:59,Genius Live Production,23
2021,Dec,Wednesday,18:00 - 19:59,MyCujoo,4
2021,Dec,Wednesday,18:00 - 19:59,Third Party,70
2021,Dec,Wednesday,2:00 - 3:59,Third Party,4
2021,Dec,Wednesday,20:00 - 21:59,Genius Live Plus,1
2021,Dec,Wednesday,20:00 - 21:59,Genius Live Production,5
2021,Dec,Wednesday,20:00 - 21:59,Third Party,6
2021,Dec,Wednesday,22:00 - 23:59,Genius Live Production,1
2021,Dec,Wednesday,22:00 - 23:59,MyCujoo,1
2021,Dec,Wednesday,22:00 - 23:59,Third Party,3
2021,Dec,Wednesday,4:00 - 5:59,Third Party,4
2021,Dec,Wednesday,6:00 - 7:59,MyCujoo,1
2021,Dec,Wednesday,6:00 - 7:59,Third Party,11
2021,Dec,Wednesday,8:00 - 9:59,Genius Live Production,1
2021,Dec,Wednesday,8:00 - 9:59,MyCujoo,1
2021,Dec,Wednesday,8:00 - 9:59,Third Party,15
2021,Dec,Thursday,00:00 - 1:59,Third Party,34
2021,Dec,Thursday,10:00 - 11:59,Genius Live Production,1
2021,Dec,Thursday,10:00 - 11:59,Third Party,32
2021,Dec,Thursday,12:00 - 13:59,Third Party,39
2021,Dec,Thursday,14:00 - 15:59,Genius Live Production,1
2021,Dec,Thursday,14:00 - 15:59,Third Party,11
2021,Dec,Thursday,16:00 - 17:59,Genius Live Plus,2
2021,Dec,Thursday,16:00 - 17:59,Genius Live Production,8
2021,Dec,Thursday,16:00 - 17:59,Third Party,38
2021,Dec,Thursday,18:00 - 19:59,Genius Live Plus,7
2021,Dec,Thursday,18:00 - 19:59,Genius Live Production,14
2021,Dec,Thursday,18:00 - 19:59,MyCujoo,2
2021,Dec,Thursday,18:00 - 19:59,Third Party,55
2021,Dec,Thursday,2:00 - 3:59,Third Party,7
2021,Dec,Thursday,20:00 - 21:59,Third Party,3
2021,Dec,Thursday,22:00 - 23:59,Third Party,2
2021,Dec,Thursday,6:00 - 7:59,Third Party,13
2021,Dec,Thursday,8:00 - 9:59,Third Party,19
2021,Dec,Friday,00:00 - 1:59,NFL,4
2021,Dec,Friday,00:00 - 1:59,Third Party,10
2021,Dec,Friday,10:00 - 11:59,Genius Live Plus,1
2021,Dec,Friday,10:00 - 11:59,Genius Live Production,1
2021,Dec,Friday,10:00 - 11:59,MyCujoo,5
2021,Dec,Friday,10:00 - 11:59,Third Party,32
2021,Dec,Friday,12:00 - 13:59,Genius Live Production,2
2021,Dec,Friday,12:00 - 13:59,MyCujoo,1
2021,Dec,Friday,12:00 - 13:59,Third Party,28
2021,Dec,Friday,14:00 - 15:59,Genius Live Production,8
2021,Dec,Friday,14:00 - 15:59,Third Party,12
2021,Dec,Friday,16:00 - 17:59,Genius Live Plus,2
2021,Dec,Friday,16:00 - 17:59,Genius Live Production,9
2021,Dec,Friday,16:00 - 17:59,Third Party,12
2021,Dec,Friday,18:00 - 19:59,Genius Live Plus,5
2021,Dec,Friday,18:00 - 19:59,Genius Live Production,14
2021,Dec,Friday,18:00 - 19:59,Third Party,39
2021,Dec,Friday,20:00 - 21:59,Genius Live Plus,2
2021,Dec,Friday,20:00 - 21:59,Third Party,6
2021,Dec,Friday,22:00 - 23:59,Third Party,7
2021,Dec,Friday,6:00 - 7:59,MyCujoo,5
2021,Dec,Friday,6:00 - 7:59,Third Party,15
2021,Dec,Friday,8:00 - 9:59,MyCujoo,1
2021,Dec,Friday,8:00 - 9:59,Third Party,14
2021,Dec,Saturday,00:00 - 1:59,Genius Live Production,2
2021,Dec,Saturday,00:00 - 1:59,Third Party,27
2021,Dec,Saturday,10:00 - 11:59,Genius Live Production,6
2021,Dec,Saturday,10:00 - 11:59,MyCujoo,5
2021,Dec,Saturday,10:00 - 11:59,Third Party,32
2021,Dec,Saturday,12:00 - 13:59,Genius Live Plus,9
2021,Dec,Saturday,12:00 - 13:59,Genius Live Production,26
2021,Dec,Saturday,12:00 - 13:59,MyCujoo,1
2021,Dec,Saturday,12:00 - 13:59,Third Party,20
2021,Dec,Saturday,14:00 - 15:59,Genius Live Plus,9
2021,Dec,Saturday,14:00 - 15:59,Genius Live Production,46
2021,Dec,Saturday,14:00 - 15:59,Third Party,35
2021,Dec,Saturday,16:00 - 17:59,Genius Live Plus,13
2021,Dec,Saturday,16:00 - 17:59,Genius Live Production,69
2021,Dec,Saturday,16:00 - 17:59,Third Party,75
2021,Dec,Saturday,18:00 - 19:59,Genius Live Plus,20
2021,Dec,Saturday,18:00 - 19:59,Genius Live Production,65
2021,Dec,Saturday,18:00 - 19:59,Third Party,106
2021,Dec,Saturday,2:00 - 3:59,Genius Live Production,2
2021,Dec,Saturday,2:00 - 3:59,Third Party,9
2021,Dec,Saturday,20:00 - 21:59,Genius Live Production,5
2021,Dec,Saturday,20:00 - 21:59,NFL,1
2021,Dec,Saturday,20:00 - 21:59,Third Party,13
2021,Dec,Saturday,22:00 - 23:59,Genius Live Production,1
2021,Dec,Saturday,22:00 - 23:59,Third Party,11
2021,Dec,Saturday,4:00 - 5:59,Third Party,11
2021,Dec,Saturday,6:00 - 7:59,MyCujoo,4
2021,Dec,Saturday,6:00 - 7:59,Third Party,44
2021,Dec,Saturday,8:00 - 9:59,Genius Live Production,8
2021,Dec,Saturday,8:00 - 9:59,MyCujoo,2
2021,Dec,Saturday,8:00 - 9:59,Third Party,47
2022,Jan,Sunday,00:00 - 1:59,MyCujoo,1
2022,Jan,Sunday,00:00 - 1:59,NFL,3
2022,Jan,Sunday,00:00 - 1:59,Third Party,41
2022,Jan,Sunday,10:00 - 11:59,Genius Live Production,13
2022,Jan,Sunday,10:00 - 11:59,MyCujoo,6
2022,Jan,Sunday,10:00 - 11:59,Third Party,23
2022,Jan,Sunday,12:00 - 13:59,Genius Live Plus,6
2022,Jan,Sunday,12:00 - 13:59,Genius Live Production,18
2022,Jan,Sunday,12:00 - 13:59,MyCujoo,3
2022,Jan,Sunday,12:00 - 13:59,Third Party,23
2022,Jan,Sunday,14:00 - 15:59,Genius Live Plus,7
2022,Jan,Sunday,14:00 - 15:59,Genius Live Production,43
2022,Jan,Sunday,14:00 - 15:59,MyCujoo,1
2022,Jan,Sunday,14:00 - 15:59,Third Party,140
2022,Jan,Sunday,16:00 - 17:59,Genius Live Plus,8
2022,Jan,Sunday,16:00 - 17:59,Genius Live Production,43
2022,Jan,Sunday,16:00 - 17:59,MyCujoo,3
2022,Jan,Sunday,16:00 - 17:59,Third Party,78
2022,Jan,Sunday,18:00 - 19:59,Genius Live Plus,5
2022,Jan,Sunday,18:00 - 19:59,Genius Live Production,4
2022,Jan,Sunday,18:00 - 19:59,MyCujoo,29
2022,Jan,Sunday,18:00 - 19:59,NFL,17
2022,Jan,Sunday,18:00 - 19:59,Third Party,14
2022,Jan,Sunday,2:00 - 3:59,Third Party,18
2022,Jan,Sunday,20:00 - 21:59,Genius Live Production,1
2022,Jan,Sunday,20:00 - 21:59,MyCujoo,5
2022,Jan,Sunday,20:00 - 21:59,NFL,14
2022,Jan,Sunday,20:00 - 21:59,Third Party,20
2022,Jan,Sunday,22:00 - 23:59,MyCujoo,1
2022,Jan,Sunday,22:00 - 23:59,NFL,2
2022,Jan,Sunday,22:00 - 23:59,Third Party,26
2022,Jan,Sunday,4:00 - 5:59,Third Party,24
2022,Jan,Sunday,6:00 - 7:59,MyCujoo,1
2022,Jan,Sunday,6:00 - 7:59,Third Party,14
2022,Jan,Sunday,8:00 - 9:59,Genius Live Production,6
2022,Jan,Sunday,8:00 - 9:59,Third Party,8
2022,Jan,Monday,00:00 - 1:59,NFL,3
2022,Jan,Monday,00:00 - 1:59,Third Party,10
2022,Jan,Monday,10:00 - 11:59,Genius Live Production,2
2022,Jan,Monday,10:00 - 11:59,Third Party,24
2022,Jan,Monday,12:00 - 13:59,Genius Live Production,2
2022,Jan,Monday,12:00 - 13:59,Third Party,28
2022,Jan,Monday,14:00 - 15:59,Genius Live Production,1
2022,Jan,Monday,14:00 - 15:59,MyCujoo,1
2022,Jan,Monday,14:00 - 15:59,Third Party,10
2022,Jan,Monday,16:00 - 17:59,Genius Live Plus,4
2022,Jan,Monday,16:00 - 17:59,Genius Live Production,3
2022,Jan,Monday,16:00 - 17:59,MyCujoo,12
2022,Jan,Monday,16:00 - 17:59,Third Party,3
2022,Jan,Monday,18:00 - 19:59,Genius Live Plus,3
2022,Jan,Monday,18:00 - 19:59,Genius Live Production,7
2022,Jan,Monday,18:00 - 19:59,MyCujoo,11
2022,Jan,Monday,18:00 - 19:59,Third Party,11
2022,Jan,Monday,2:00 - 3:59,Third Party,2
2022,Jan,Monday,20:00 - 21:59,Genius Live Plus,2
2022,Jan,Monday,20:00 - 21:59,Genius Live Production,1
2022,Jan,Monday,20:00 - 21:59,MyCujoo,4
2022,Jan,Monday,20:00 - 21:59,Third Party,13
2022,Jan,Monday,22:00 - 23:59,MyCujoo,4
2022,Jan,Monday,22:00 - 23:59,Third Party,22
2022,Jan,Monday,4:00 - 5:59,Third Party,7
2022,Jan,Monday,6:00 - 7:59,MyCujoo,3
2022,Jan,Monday,6:00 - 7:59,Third Party,22
2022,Jan,Monday,8:00 - 9:59,Genius Live Production,1
2022,Jan,Monday,8:00 - 9:59,Third Party,20
2022,Jan,Tuesday,00:00 - 1:59,NFL,2
2022,Jan,Tuesday,00:00 - 1:59,Third Party,5
2022,Jan,Tuesday,10:00 - 11:59,Genius Live Production,1
2022,Jan,Tuesday,10:00 - 11:59,MyCujoo,1
2022,Jan,Tuesday,10:00 - 11:59,Third Party,20
2022,Jan,Tuesday,12:00 - 13:59,Third Party,21
2022,Jan,Tuesday,14:00 - 15:59,Genius Live Production,1
2022,Jan,Tuesday,14:00 - 15:59,MyCujoo,2
2022,Jan,Tuesday,14:00 - 15:59,Third Party,9
2022,Jan,Tuesday,16:00 - 17:59,Genius Live Plus,13
2022,Jan,Tuesday,16:00 - 17:59,Genius Live Production,8
2022,Jan,Tuesday,16:00 - 17:59,MyCujoo,12
2022,Jan,Tuesday,16:00 - 17:59,Third Party,8
2022,Jan,Tuesday,18:00 - 19:59,Genius Live Plus,6
2022,Jan,Tuesday,18:00 - 19:59,Genius Live Production,19
2022,Jan,Tuesday,18:00 - 19:59,MyCujoo,11
2022,Jan,Tuesday,18:00 - 19:59,Third Party,22
2022,Jan,Tuesday,20:00 - 21:59,Genius Live Plus,2
2022,Jan,Tuesday,20:00 - 21:59,MyCujoo,4
2022,Jan,Tuesday,20:00 - 21:59,Third Party,7
2022,Jan,Tuesday,22:00 - 23:59,MyCujoo,7
2022,Jan,Tuesday,22:00 - 23:59,Third Party,22
2022,Jan,Tuesday,4:00 - 5:59,Third Party,1
2022,Jan,Tuesday,6:00 - 7:59,Third Party,13
2022,Jan,Tuesday,8:00 - 9:59,Genius Live Production,1
2022,Jan,Tuesday,8:00 - 9:59,Third Party,22
2022,Jan,Wednesday,00:00 - 1:59,Third Party,14
2022,Jan,Wednesday,10:00 - 11:59,Genius Live Production,1
2022,Jan,Wednesday,10:00 - 11:59,MyCujoo,1
2022,Jan,Wednesday,10:00 - 11:59,Third Party,10
2022,Jan,Wednesday,12:00 - 13:59,Third Party,15
2022,Jan,Wednesday,14:00 - 15:59,MyCujoo,3
2022,Jan,Wednesday,14:00 - 15:59,Third Party,4
2022,Jan,Wednesday,16:00 - 17:59,Genius Live Plus,2
2022,Jan,Wednesday,16:00 - 17:59,Genius Live Production,17
2022,Jan,Wednesday,16:00 - 17:59,MyCujoo,5
2022,Jan,Wednesday,16:00 - 17:59,Third Party,15
2022,Jan,Wednesday,18:00 - 19:59,Genius Live Plus,6
2022,Jan,Wednesday,18:00 - 19:59,Genius Live Production,33
2022,Jan,Wednesday,18:00 - 19:59,MyCujoo,17
2022,Jan,Wednesday,18:00 - 19:59,Third Party,46
2022,Jan,Wednesday,2:00 - 3:59,Third Party,5
2022,Jan,Wednesday,20:00 - 21:59,Genius Live Plus,2
2022,Jan,Wednesday,20:00 - 21:59,Genius Live Production,4
2022,Jan,Wednesday,20:00 - 21:59,MyCujoo,5
2022,Jan,Wednesday,20:00 - 21:59,Third Party,12
2022,Jan,Wednesday,22:00 - 23:59,MyCujoo,24
2022,Jan,Wednesday,22:00 - 23:59,Third Party,20
2022,Jan,Wednesday,6:00 - 7:59,Third Party,4
2022,Jan,Wednesday,8:00 - 9:59,Genius Live Production,1
2022,Jan,Wednesday,8:00 - 9:59,Third Party,3
2022,Jan,Thursday,00:00 - 1:59,Third Party,34
2022,Jan,Thursday,10:00 - 11:59,Genius Live Production,1
2022,Jan,Thursday,10:00 - 11:59,Third Party,18
2022,Jan,Thursday,12:00 - 13:59,Genius Live Production,3
2022,Jan,Thursday,12:00 - 13:59,Third Party,20
2022,Jan,Thursday,14:00 - 15:59,Genius Live Production,5
2022,Jan,Thursday,14:00 - 15:59,MyCujoo,4
2022,Jan,Thursday,14:00 - 15:59,Third Party,7
2022,Jan,Thursday,16:00 - 17:59,Genius Live Plus,2
2022,Jan,Thursday,16:00 - 17:59,Genius Live Production,9
2022,Jan,Thursday,16:00 - 17:59,MyCujoo,3
2022,Jan,Thursday,16:00 - 17:59,Third Party,25
2022,Jan,Thursday,18:00 - 19:59,Genius Live Plus,5
2022,Jan,Thursday,18:00 - 19:59,Genius Live Production,8
2022,Jan,Thursday,18:00 - 19:59,MyCujoo,11
2022,Jan,Thursday,18:00 - 19:59,Third Party,13
2022,Jan,Thursday,2:00 - 3:59,Third Party,9
2022,Jan,Thursday,20:00 - 21:59,Genius Live Plus,2
2022,Jan,Thursday,20:00 - 21:59,Genius Live Production,1
2022,Jan,Thursday,20:00 - 21:59,MyCujoo,2
2022,Jan,Thursday,20:00 - 21:59,Third Party,1
2022,Jan,Thursday,22:00 - 23:59,MyCujoo,6
2022,Jan,Thursday,22:00 - 23:59,Third Party,6
2022,Jan,Thursday,6:00 - 7:59,Third Party,10
2022,Jan,Thursday,8:00 - 9:59,Genius Live Production,1
2022,Jan,Thursday,8:00 - 9:59,Third Party,17
2022,Jan,Friday,00:00 - 1:59,Third Party,6
2022,Jan,Friday,10:00 - 11:59,Genius Live Plus,2
2022,Jan,Friday,10:00 - 11:59,Genius Live Production,1
2022,Jan,Friday,10:00 - 11:59,MyCujoo,2
2022,Jan,Friday,10:00 - 11:59,Third Party,23
2022,Jan,Friday,12:00 - 13:59,Genius Live Plus,2
2022,Jan,Friday,12:00 - 13:59,Genius Live Production,1
2022,Jan,Friday,12:00 - 13:59,MyCujoo,3
2022,Jan,Friday,12:00 - 13:59,Third Party,24
2022,Jan,Friday,14:00 - 15:59,Genius Live Plus,1
2022,Jan,Friday,14:00 - 15:59,Genius Live Production,5
2022,Jan,Friday,14:00 - 15:59,MyCujoo,1
2022,Jan,Friday,14:00 - 15:59,Third Party,7
2022,Jan,Friday,16:00 - 17:59,Genius Live Plus,4
2022,Jan,Friday,16:00 - 17:59,Genius Live Production,9
2022,Jan,Friday,16:00 - 17:59,MyCujoo,8
2022,Jan,Friday,16:00 - 17:59,Third Party,8
2022,Jan,Friday,18:00 - 19:59,Genius Live Plus,2
2022,Jan,Friday,18:00 - 19:59,Genius Live Production,10
2022,Jan,Friday,18:00 - 19:59,MyCujoo,7
2022,Jan,Friday,18:00 - 19:59,Third Party,43
2022,Jan,Friday,2:00 - 3:59,Third Party,3
2022,Jan,Friday,20:00 - 21:59,Genius Live Plus,3
2022,Jan,Friday,20:00 - 21:59,Genius Live Production,1
2022,Jan,Friday,20:00 - 21:59,MyCujoo,3
2022,Jan,Friday,20:00 - 21:59,Third Party,1
2022,Jan,Friday,22:00 - 23:59,MyCujoo,3
2022,Jan,Friday,22:00 - 23:59,Third Party,6
2022,Jan,Friday,6:00 - 7:59,MyCujoo,2
2022,Jan,Friday,6:00 - 7:59,Third Party,12
2022,Jan,Friday,8:00 - 9:59,Genius Live Production,1
2022,Jan,Friday,8:00 - 9:59,Third Party,24
2022,Jan,Saturday,00:00 - 1:59,Third Party,37
2022,Jan,Saturday,10:00 - 11:59,Genius Live Plus,1
2022,Jan,Saturday,10:00 - 11:59,Genius Live Production,5
2022,Jan,Saturday,10:00 - 11:59,MyCujoo,7
2022,Jan,Saturday,10:00 - 11:59,Third Party,12
2022,Jan,Saturday,12:00 - 13:59,Genius Live Plus,9
2022,Jan,Saturday,12:00 - 13:59,Genius Live Production,22
2022,Jan,Saturday,12:00 - 13:59,MyCujoo,3
2022,Jan,Saturday,12:00 - 13:59,Third Party,10
2022,Jan,Saturday,14:00 - 15:59,Genius Live Plus,9
2022,Jan,Saturday,14:00 - 15:59,Genius Live Production,55
2022,Jan,Saturday,14:00 - 15:59,MyCujoo,2
2022,Jan,Saturday,14:00 - 15:59,Third Party,37
2022,Jan,Saturday,16:00 - 17:59,Genius Live Plus,14
2022,Jan,Saturday,16:00 - 17:59,Genius Live Production,55
2022,Jan,Saturday,16:00 - 17:59,MyCujoo,5
2022,Jan,Saturday,16:00 - 17:59,Third Party,76
2022,Jan,Saturday,18:00 - 19:59,Genius Live Plus,16
2022,Jan,Saturday,18:00 - 19:59,Genius Live Production,76
2022,Jan,Saturday,18:00 - 19:59,MyCujoo,25
2022,Jan,Saturday,18:00 - 19:59,Third Party,110
2022,Jan,Saturday,2:00 - 3:59,Third Party,13
2022,Jan,Saturday,20:00 - 21:59,Genius Live Production,1
2022,Jan,Saturday,20:00 - 21:59,MyCujoo,6
2022,Jan,Saturday,20:00 - 21:59,NFL,3
2022,Jan,Saturday,20:00 - 21:59,Third Party,9
2022,Jan,Saturday,22:00 - 23:59,MyCujoo,6
2022,Jan,Saturday,22:00 - 23:59,Third Party,10
2022,Jan,Saturday,4:00 - 5:59,Third Party,7
2022,Jan,Saturday,6:00 - 7:59,MyCujoo,3
2022,Jan,Saturday,6:00 - 7:59,Third Party,21
2022,Jan,Saturday,8:00 - 9:59,Genius Live Production,1
2022,Jan,Saturday,8:00 - 9:59,MyCujoo,2
2022,Jan,Saturday,8:00 - 9:59,Third Party,17
2022,Feb,Sunday,00:00 - 1:59,Genius Live Production,5
2022,Feb,Sunday,00:00 - 1:59,Third Party,53
2022,Feb,Sunday,10:00 - 11:59,Genius Live Plus,2
2022,Feb,Sunday,10:00 - 11:59,Genius Live Production,7
2022,Feb,Sunday,10:00 - 11:59,MyCujoo,4
2022,Feb,Sunday,10:00 - 11:59,Third Party,7
2022,Feb,Sunday,12:00 - 13:59,Genius Live Plus,9
2022,Feb,Sunday,12:00 - 13:59,Genius Live Production,23
2022,Feb,Sunday,12:00 - 13:59,MyCujoo,14
2022,Feb,Sunday,12:00 - 13:59,Third Party,24
2022,Feb,Sunday,14:00 - 15:59,Genius Live Plus,10
2022,Feb,Sunday,14:00 - 15:59,Genius Live Production,44
2022,Feb,Sunday,14:00 - 15:59,MyCujoo,2
2022,Feb,Sunday,14:00 - 15:59,Third Party,118
2022,Feb,Sunday,16:00 - 17:59,Genius Live Plus,11
2022,Feb,Sunday,16:00 - 17:59,Genius Live Production,51
2022,Feb,Sunday,16:00 - 17:59,Third Party,65
2022,Feb,Sunday,18:00 - 19:59,Genius Live Plus,4
2022,Feb,Sunday,18:00 - 19:59,Genius Live Production,14
2022,Feb,Sunday,18:00 - 19:59,MyCujoo,39
2022,Feb,Sunday,18:00 - 19:59,Third Party,20
2022,Feb,Sunday,2:00 - 3:59,Genius Live Production,3
2022,Feb,Sunday,2:00 - 3:59,Third Party,15
2022,Feb,Sunday,20:00 - 21:59,Genius Live Production,2
2022,Feb,Sunday,20:00 - 21:59,MyCujoo,6
2022,Feb,Sunday,20:00 - 21:59,NFL,1
2022,Feb,Sunday,20:00 - 21:59,Third Party,51
2022,Feb,Sunday,22:00 - 23:59,MyCujoo,4
2022,Feb,Sunday,22:00 - 23:59,NFL,1
2022,Feb,Sunday,22:00 - 23:59,Third Party,32
2022,Feb,Sunday,4:00 - 5:59,Genius Live Production,1
2022,Feb,Sunday,4:00 - 5:59,Third Party,19
2022,Feb,Sunday,6:00 - 7:59,MyCujoo,2
2022,Feb,Sunday,6:00 - 7:59,Third Party,18
2022,Feb,Sunday,8:00 - 9:59,Genius Live Production,7
2022,Feb,Sunday,8:00 - 9:59,Third Party,6
2022,Feb,Monday,00:00 - 1:59,Third Party,13
2022,Feb,Monday,10:00 - 11:59,Third Party,23
2022,Feb,Monday,12:00 - 13:59,Third Party,34
2022,Feb,Monday,14:00 - 15:59,Genius Live Production,1
2022,Feb,Monday,14:00 - 15:59,Third Party,7
2022,Feb,Monday,16:00 - 17:59,Genius Live Plus,14
2022,Feb,Monday,16:00 - 17:59,Genius Live Production,6
2022,Feb,Monday,16:00 - 17:59,Third Party,6
2022,Feb,Monday,18:00 - 19:59,Genius Live Plus,6
2022,Feb,Monday,18:00 - 19:59,Genius Live Production,6
2022,Feb,Monday,18:00 - 19:59,Third Party,8
2022,Feb,Monday,2:00 - 3:59,Third Party,2
2022,Feb,Monday,20:00 - 21:59,Genius Live Plus,1
2022,Feb,Monday,20:00 - 21:59,Genius Live Production,3
2022,Feb,Monday,20:00 - 21:59,Third Party,16
2022,Feb,Monday,22:00 - 23:59,MyCujoo,1
2022,Feb,Monday,22:00 - 23:59,Third Party,23
2022,Feb,Monday,6:00 - 7:59,MyCujoo,1
2022,Feb,Monday,6:00 - 7:59,Third Party,8
2022,Feb,Monday,8:00 - 9:59,Third Party,20
2022,Feb,Tuesday,00:00 - 1:59,Third Party,8
2022,Feb,Tuesday,10:00 - 11:59,MyCujoo,1
2022,Feb,Tuesday,10:00 - 11:59,Third Party,19
2022,Feb,Tuesday,12:00 - 13:59,Third Party,38
2022,Feb,Tuesday,14:00 - 15:59,Genius Live Plus,2
2022,Feb,Tuesday,14:00 - 15:59,Third Party,6
2022,Feb,Tuesday,16:00 - 17:59,Genius Live Plus,20
2022,Feb,Tuesday,16:00 - 17:59,Genius Live Production,6
2022,Feb,Tuesday,16:00 - 17:59,Third Party,8
2022,Feb,Tuesday,18:00 - 19:59,Genius Live Plus,2
2022,Feb,Tuesday,18:00 - 19:59,Genius Live Production,19
2022,Feb,Tuesday,18:00 - 19:59,MyCujoo,3
2022,Feb,Tuesday,18:00 - 19:59,Third Party,30
2022,Feb,Tuesday,2:00 - 3:59,Third Party,3
2022,Feb,Tuesday,20:00 - 21:59,Genius Live Production,1
2022,Feb,Tuesday,20:00 - 21:59,Third Party,7
2022,Feb,Tuesday,22:00 - 23:59,MyCujoo,3
2022,Feb,Tuesday,22:00 - 23:59,Third Party,21
2022,Feb,Tuesday,6:00 - 7:59,MyCujoo,3
2022,Feb,Tuesday,6:00 - 7:59,Third Party,9
2022,Feb,Tuesday,8:00 - 9:59,Third Party,20
2022,Feb,Wednesday,00:00 - 1:59,Third Party,22
2022,Feb,Wednesday,10:00 - 11:59,Genius Live Production,2
2022,Feb,Wednesday,10:00 - 11:59,MyCujoo,1
2022,Feb,Wednesday,10:00 - 11:59,Third Party,12
2022,Feb,Wednesday,12:00 - 13:59,Genius Live Production,2
2022,Feb,Wednesday,12:00 - 13:59,MyCujoo,2
2022,Feb,Wednesday,12:00 - 13:59,Third Party,13
2022,Feb,Wednesday,14:00 - 15:59,Genius Live Plus,1
2022,Feb,Wednesday,14:00 - 15:59,Genius Live Production,5
2022,Feb,Wednesday,14:00 - 15:59,Third Party,4
2022,Feb,Wednesday,16:00 - 17:59,Genius Live Plus,4
2022,Feb,Wednesday,16:00 - 17:59,Genius Live Production,14
2022,Feb,Wednesday,16:00 - 17:59,Third Party,23
2022,Feb,Wednesday,18:00 - 19:59,Genius Live Plus,9
2022,Feb,Wednesday,18:00 - 19:59,Genius Live Production,55
2022,Feb,Wednesday,18:00 - 19:59,MyCujoo,46
2022,Feb,Wednesday,18:00 - 19:59,Third Party,101
2022,Feb,Wednesday,2:00 - 3:59,Third Party,5
2022,Feb,Wednesday,20:00 - 21:59,Genius Live Production,12
2022,Feb,Wednesday,20:00 - 21:59,MyCujoo,1
2022,Feb,Wednesday,20:00 - 21:59,Third Party,21
2022,Feb,Wednesday,22:00 - 23:59,MyCujoo,67
2022,Feb,Wednesday,22:00 - 23:59,Third Party,31
2022,Feb,Wednesday,6:00 - 7:59,MyCujoo,3
2022,Feb,Wednesday,8:00 - 9:59,Genius Live Production,1
2022,Feb,Wednesday,8:00 - 9:59,Third Party,2
2022,Feb,Thursday,00:00 - 1:59,MyCujoo,3
2022,Feb,Thursday,00:00 - 1:59,Third Party,44
2022,Feb,Thursday,10:00 - 11:59,Genius Live Production,2
2022,Feb,Thursday,10:00 - 11:59,Third Party,18
2022,Feb,Thursday,12:00 - 13:59,Genius Live Production,4
2022,Feb,Thursday,12:00 - 13:59,Third Party,35
2022,Feb,Thursday,14:00 - 15:59,Genius Live Production,1
2022,Feb,Thursday,14:00 - 15:59,Third Party,15
2022,Feb,Thursday,16:00 - 17:59,Genius Live Plus,4
2022,Feb,Thursday,16:00 - 17:59,Genius Live Production,8
2022,Feb,Thursday,16:00 - 17:59,Third Party,35
