,match_id,venue_id,league,classification,country,continent,num_operators_day,date,start_time,year,months,rank_week,day,weekday,day_time,freq_weekday_day_time,freq_rank_week_day_time,freq_month_day_time,2h_interval,GLnum_matches_interval,Totalnum_matches_interval,issue
6450,30737250,131508,Ukraine Super Liga,4,Ukraine,Europe,6,2021-04-22,1:00:00 PM,2021,Apr,3,22,Thursday,afternoon,11,168,65,12:00 - 13:59,10,71,0
6451,31183380,130949,Ukraine Higher League Women,4,Ukraine,Europe,4,2021-04-23,1:00:00 PM,2021,Apr,3,23,Friday,afternoon,58,168,65,12:00 - 13:59,15,135,0
6452,31471815,131014,Ukraine Super Liga Women Promotion/Relegation,4,Ukraine,Europe,4,2021-04-23,1:00:00 PM,2021,Apr,3,23,Friday,afternoon,58,168,65,12:00 - 13:59,15,135,0
6453,47696295,129363,Denmark Volleyligaen Women,3,Denmark,Europe,6,2022-04-18,12:00:00 PM,2022,Apr,3,18,Monday,afternoon,6,168,65,12:00 - 13:59,3,26,0
6454,48403050,1,Sweden Eliteserien Women,3,Sweden,Europe,6,2022-04-18,12:00:00 PM,2022,Apr,3,18,Monday,afternoon,6,168,65,12:00 - 13:59,3,26,1
6455,48403065,138060,Sweden Eliteserien Women,3,Sweden,Europe,6,2022-04-18,1:00:00 PM,2022,Apr,3,18,Monday,afternoon,6,168,65,12:00 - 13:59,3,26,0
6456,46752090,138411,Austria League Promotion/Relegation Women,3,Austria,Europe,5,2022-04-16,12:30:00 PM,2022,Apr,2,16,Saturday,afternoon,339,163,65,12:00 - 13:59,23,99,1
6457,45891795,130676,Austria League Promotion/Relegation,2,Austria,Europe,5,2022-04-16,1:30:00 PM,2022,Apr,2,16,Saturday,afternoon,339,163,65,12:00 - 13:59,23,99,0
6458,48033465,1,Sweden Eliteserien,2,Sweden,Europe,5,2022-04-16,12:00:00 PM,2022,Apr,2,16,Saturday,afternoon,339,163,65,12:00 - 13:59,23,99,0
6459,46862580,138164,Sweden Eliteserien,2,Sweden,Europe,7,2022-04-09,1:00:00 PM,2022,Apr,2,9,Saturday,afternoon,339,163,65,12:00 - 13:59,23,99,0
6460,46856895,1,Sweden Eliteserien Women,3,Sweden,Europe,7,2022-04-09,12:00:00 PM,2022,Apr,2,9,Saturday,afternoon,339,163,65,12:00 - 13:59,23,99,0
6461,46856910,1,Sweden Eliteserien Women,3,Sweden,Europe,7,2022-04-09,1:00:00 PM,2022,Apr,2,9,Saturday,afternoon,339,163,65,12:00 - 13:59,23,99,0
6462,47414295,137995,Sweden Eliteserien Promotion/Relegation Women,2,Sweden,Europe,7,2022-04-09,1:00:00 PM,2022,Apr,2,9,Saturday,afternoon,339,163,65,12:00 - 13:59,23,99,0
6463,30760050,130598,Austria League,2,Austria,Europe,4,2021-04-10,12:05:00 PM,2021,Apr,2,10,Saturday,afternoon,339,163,65,12:00 - 13:59,13,38,1
6464,30911670,137956,Sweden Eliteserien,2,Sweden,Europe,4,2021-04-10,1:00:00 PM,2021,Apr,2,10,Saturday,afternoon,339,163,65,12:00 - 13:59,13,38,0
6465,30096600,129402,Denmark Volleyligaen Women,3,Denmark,Europe,4,2021-04-10,12:30:00 PM,2021,Apr,2,10,Saturday,afternoon,339,163,65,12:00 - 13:59,13,38,0
6466,45572025,128739,Iceland Mizunodeild KK,3,Iceland,Europe,6,2022-04-10,1:00:00 PM,2022,Apr,2,10,Sunday,afternoon,190,163,65,12:00 - 13:59,13,88,0
6467,46050045,128804,Iceland Mizunodeild KK,3,Iceland,Europe,6,2022-04-10,1:00:00 PM,2022,Apr,2,10,Sunday,afternoon,190,163,65,12:00 - 13:59,13,88,0
6468,31056300,130702,Portugal I Divisão Women,4,Portugal,Europe,4,2021-04-11,1:00:00 PM,2021,Apr,2,11,Sunday,afternoon,190,163,65,12:00 - 13:59,10,42,0
6469,29981355,129545,Denmark Volleyligaen,2,Denmark,Europe,4,2021-04-11,1:00:00 PM,2021,Apr,2,11,Sunday,afternoon,190,163,65,12:00 - 13:59,10,42,0
6470,30647055,137956,Sweden Eliteserien Women,3,Sweden,Europe,4,2021-04-11,12:00:00 PM,2021,Apr,2,11,Sunday,afternoon,190,163,65,12:00 - 13:59,10,42,0
6471,30981435,130832,Ukraine Super Liga Women,4,Ukraine,Europe,6,2021-04-14,1:00:00 PM,2021,Apr,2,14,Wednesday,afternoon,10,163,65,12:00 - 13:59,2,33,0
6472,47547165,129402,Denmark Volleyligaen,2,Denmark,Europe,8,2022-04-14,12:00:00 PM,2022,Apr,2,14,Thursday,afternoon,11,163,65,12:00 - 13:59,2,34,0
6473,47761365,129519,Denmark Volleyligaen,2,Denmark,Europe,7,2022-04-15,1:00:00 PM,2022,Apr,2,15,Friday,afternoon,58,163,65,12:00 - 13:59,4,44,0
6474,30931275,137774,Ukraine Higher League Promotion/Relegation Women,4,Ukraine,Europe,4,2021-04-09,12:00:00 PM,2021,Apr,2,9,Friday,afternoon,58,163,65,12:00 - 13:59,15,135,0
6475,30737280,138801,Ukraine Super Liga,4,Ukraine,Europe,5,2021-04-16,12:00:00 PM,2021,Apr,2,16,Friday,afternoon,58,163,65,12:00 - 13:59,15,135,0
6476,30737235,130832,Ukraine Super Liga,4,Ukraine,Europe,5,2021-04-16,12:00:00 PM,2021,Apr,2,16,Friday,afternoon,58,163,65,12:00 - 13:59,15,135,0
6477,30959355,130832,Ukraine Super Liga Promotion/Relegation,4,Ukraine,Europe,5,2021-04-16,1:00:00 PM,2021,Apr,2,16,Friday,afternoon,58,163,65,12:00 - 13:59,15,135,0
6478,47415270,130676,Austria League Women,3,Austria,Europe,6,2022-04-02,12:00:00 PM,2022,Apr,1,2,Saturday,afternoon,339,149,65,12:00 - 13:59,23,99,0
6479,46752060,130533,Austria League Promotion/Relegation Women,3,Austria,Europe,6,2022-04-02,1:00:00 PM,2022,Apr,1,2,Saturday,afternoon,339,149,65,12:00 - 13:59,23,99,0
6480,46862520,138164,Sweden Eliteserien,2,Sweden,Europe,6,2022-04-02,1:00:00 PM,2022,Apr,1,2,Saturday,afternoon,339,149,65,12:00 - 13:59,23,99,0
6481,46621245,1,Denmark Volleyligaen,2,Denmark,Europe,6,2022-04-02,1:00:00 PM,2022,Apr,1,2,Saturday,afternoon,339,149,65,12:00 - 13:59,23,99,0
6482,47411100,143455,Iceland Cup Women,4,Iceland,Europe,6,2022-04-02,1:00:00 PM,2022,Apr,1,2,Saturday,afternoon,339,149,65,12:00 - 13:59,23,99,0
6483,47414280,146640,Sweden Eliteserien Promotion/Relegation Women,2,Sweden,Europe,6,2022-04-02,1:00:00 PM,2022,Apr,1,2,Saturday,afternoon,339,149,65,12:00 - 13:59,23,99,0
6484,47462520,1,France Cup Women,2,France,Europe,6,2022-04-02,1:00:00 PM,2022,Apr,1,2,Saturday,afternoon,339,149,65,12:00 - 13:59,23,99,0
6485,30665970,138021,Sweden Eliteserien Women,3,Sweden,Europe,3,2021-04-03,12:00:00 PM,2021,Apr,1,3,Saturday,afternoon,339,149,65,12:00 - 13:59,13,38,0
6486,30263640,131014,Ukraine Higher League Women,4,Ukraine,Europe,3,2021-04-03,12:00:00 PM,2021,Apr,1,3,Saturday,afternoon,339,149,65,12:00 - 13:59,13,38,0
6487,46621260,141843,Denmark Volleyligaen,2,Denmark,Europe,4,2022-04-03,1:39:00 PM,2022,Apr,1,3,Sunday,afternoon,190,149,65,12:00 - 13:59,13,88,0
6488,47618700,143455,Iceland Cup,4,Iceland,Europe,4,2022-04-03,1:00:00 PM,2022,Apr,1,3,Sunday,afternoon,190,149,65,12:00 - 13:59,13,88,1
6489,46856835,1,Sweden Eliteserien Women,3,Sweden,Europe,4,2022-04-03,12:00:00 PM,2022,Apr,1,3,Sunday,afternoon,190,149,65,12:00 - 13:59,13,88,0
6490,29981295,129545,Denmark Volleyligaen,2,Denmark,Europe,3,2021-04-04,1:00:00 PM,2021,Apr,1,4,Sunday,afternoon,190,149,65,12:00 - 13:59,10,42,0
6491,30647040,138034,Sweden Eliteserien Women,3,Sweden,Europe,3,2021-04-04,1:00:00 PM,2021,Apr,1,4,Sunday,afternoon,190,149,65,12:00 - 13:59,10,42,0
6492,20797200,128128,France Ligue A Women,1,France,Europe,6,2021-04-07,12:30:00 PM,2021,Apr,1,7,Wednesday,afternoon,10,149,65,12:00 - 13:59,2,33,0
6493,30395190,129519,Denmark Volleyligaen,2,Denmark,Europe,4,2021-04-01,1:00:00 PM,2021,Apr,1,1,Thursday,afternoon,11,149,65,12:00 - 13:59,10,71,1
6494,30217845,131508,Ukraine Super Liga,4,Ukraine,Europe,4,2021-04-01,1:00:00 PM,2021,Apr,1,1,Thursday,afternoon,11,149,65,12:00 - 13:59,10,71,0
6495,30493875,130832,Ukraine Super Liga Women,4,Ukraine,Europe,4,2021-04-01,12:00:00 PM,2021,Apr,1,1,Thursday,afternoon,11,149,65,12:00 - 13:59,10,71,0
6496,30493785,137774,Ukraine Super Liga Women,4,Ukraine,Europe,4,2021-04-02,1:00:00 PM,2021,Apr,1,2,Friday,afternoon,58,149,65,12:00 - 13:59,15,135,0
6497,30503625,130832,Ukraine First League,4,Ukraine,Europe,4,2021-04-02,1:00:00 PM,2021,Apr,1,2,Friday,afternoon,58,149,65,12:00 - 13:59,15,135,0
6498,30263610,131014,Ukraine Higher League Women,4,Ukraine,Europe,4,2021-04-02,1:00:00 PM,2021,Apr,1,2,Friday,afternoon,58,149,65,12:00 - 13:59,15,135,0
6499,30687720,137956,Sweden Eliteserien,2,Sweden,Europe,6,2021-04-05,1:00:00 PM,2021,Apr,1,5,Monday,afternoon,6,149,65,12:00 - 13:59,4,28,0
6500,31260450,138034,Sweden Eliteserien Women,3,Sweden,Europe,3,2021-04-24,1:00:00 PM,2021,Apr,4,24,Saturday,afternoon,339,141,65,12:00 - 13:59,13,38,0
6501,28353315,137735,France Cup Women,2,France,Europe,3,2021-04-24,1:00:00 PM,2021,Apr,4,24,Saturday,afternoon,339,141,65,12:00 - 13:59,13,38,0
6502,31183305,130949,Ukraine Higher League Women,4,Ukraine,Europe,3,2021-04-24,12:00:00 PM,2021,Apr,4,24,Saturday,afternoon,339,141,65,12:00 - 13:59,13,38,0
6503,45891705,130676,Austria League Promotion/Relegation,2,Austria,Europe,4,2022-04-24,1:00:00 PM,2022,Apr,4,24,Sunday,afternoon,190,141,65,12:00 - 13:59,13,88,0
6504,48627330,129415,Denmark Volleyligaen Women,3,Denmark,Europe,4,2022-04-24,1:45:00 PM,2022,Apr,4,24,Sunday,afternoon,190,141,65,12:00 - 13:59,13,88,0
6505,48403095,137956,Sweden Eliteserien Women,3,Sweden,Europe,4,2022-04-24,12:00:00 PM,2022,Apr,4,24,Sunday,afternoon,190,141,65,12:00 - 13:59,13,88,1
6506,31326390,132171,Austria League Promotion/Relegation Women,3,Austria,Europe,3,2021-04-25,1:00:00 PM,2021,Apr,4,25,Sunday,afternoon,190,141,65,12:00 - 13:59,10,42,1
6507,28353360,137735,France Cup Women,2,France,Europe,3,2021-04-25,1:00:00 PM,2021,Apr,4,25,Sunday,afternoon,190,141,65,12:00 - 13:59,10,42,0
6508,31561560,129116,Slovenian Cup,3,Slovenia,Europe,4,2021-04-27,12:00:00 PM,2021,Apr,4,27,Tuesday,afternoon,7,141,65,12:00 - 13:59,4,46,0
6509,46620690,129350,Denmark Volleyligaen Women,3,Denmark,Europe,6,2022-03-19,1:00:00 PM,2022,Mar,3,19,Saturday,afternoon,339,168,63,12:00 - 13:59,23,69,0
6510,46620705,129415,Denmark Volleyligaen Women,3,Denmark,Europe,6,2022-03-19,1:30:00 PM,2022,Mar,3,19,Saturday,afternoon,339,168,63,12:00 - 13:59,23,69,0
6511,46093800,138060,Sweden Eliteserien Women,3,Sweden,Europe,6,2022-03-19,1:00:00 PM,2022,Mar,3,19,Saturday,afternoon,339,168,63,12:00 - 13:59,23,69,0
6512,29953785,128713,Iceland Mizunodeild Women,4,Iceland,Europe,3,2021-03-20,1:30:00 PM,2021,Mar,3,20,Saturday,afternoon,339,168,63,12:00 - 13:59,27,58,0
6513,29610600,138125,Sweden Eliteserien,2,Sweden,Europe,3,2021-03-20,1:00:00 PM,2021,Mar,3,20,Saturday,afternoon,339,168,63,12:00 - 13:59,27,58,0
6514,29611425,137956,Sweden Eliteserien Women,3,Sweden,Europe,3,2021-03-20,1:00:00 PM,2021,Mar,3,20,Saturday,afternoon,339,168,63,12:00 - 13:59,27,58,0
6515,29611440,137982,Sweden Eliteserien Women,3,Sweden,Europe,3,2021-03-20,1:30:00 PM,2021,Mar,3,20,Saturday,afternoon,339,168,63,12:00 - 13:59,27,58,0
6516,29923665,131014,Ukraine Super Liga,4,Ukraine,Europe,3,2021-03-20,12:00:00 PM,2021,Mar,3,20,Saturday,afternoon,339,168,63,12:00 - 13:59,27,58,0
6517,29926770,131482,Ukraine First League,4,Ukraine,Europe,3,2021-03-20,1:00:00 PM,2021,Mar,3,20,Saturday,afternoon,339,168,63,12:00 - 13:59,27,58,0
6518,30135630,138879,Ukraine Cup,4,Ukraine,Europe,3,2021-03-20,12:00:00 PM,2021,Mar,3,20,Saturday,afternoon,339,168,63,12:00 - 13:59,27,58,0
6519,29923230,130832,Ukraine Higher League Women,4,Ukraine,Europe,3,2021-03-20,12:00:00 PM,2021,Mar,3,20,Saturday,afternoon,339,168,63,12:00 - 13:59,27,58,0
6520,46626645,128739,Iceland Mizunodeild KK,3,Iceland,Europe,7,2022-03-20,12:00:00 PM,2022,Mar,3,20,Sunday,afternoon,190,168,63,12:00 - 13:59,14,75,0
6521,34906935,128713,Iceland Mizunodeild KK,3,Iceland,Europe,7,2022-03-20,1:00:00 PM,2022,Mar,3,20,Sunday,afternoon,190,168,63,12:00 - 13:59,14,75,0
6522,34906950,128830,Iceland Mizunodeild KK,3,Iceland,Europe,7,2022-03-20,1:00:00 PM,2022,Mar,3,20,Sunday,afternoon,190,168,63,12:00 - 13:59,14,75,0
6523,46093830,1,Sweden Eliteserien Women,3,Sweden,Europe,7,2022-03-20,1:31:00 PM,2022,Mar,3,20,Sunday,afternoon,190,168,63,12:00 - 13:59,14,75,1
6524,29953425,130520,Iceland Mizunodeild KK,3,Iceland,Europe,3,2021-03-21,1:30:00 PM,2021,Mar,3,21,Sunday,afternoon,190,168,63,12:00 - 13:59,23,45,0
6525,29981205,129441,Denmark Volleyligaen,2,Denmark,Europe,3,2021-03-21,1:30:00 PM,2021,Mar,3,21,Sunday,afternoon,190,168,63,12:00 - 13:59,23,45,0
6526,29923695,131014,Ukraine Super Liga,4,Ukraine,Europe,3,2021-03-21,12:00:00 PM,2021,Mar,3,21,Sunday,afternoon,190,168,63,12:00 - 13:59,23,45,0
6527,29923275,130832,Ukraine Higher League Women,4,Ukraine,Europe,3,2021-03-21,12:00:00 PM,2021,Mar,3,21,Sunday,afternoon,190,168,63,12:00 - 13:59,23,45,0
6528,29923620,131014,Ukraine Super Liga,4,Ukraine,Europe,5,2021-03-19,1:00:00 PM,2021,Mar,3,19,Friday,afternoon,58,168,63,12:00 - 13:59,3,26,0
6529,29923155,138879,Ukraine Cup,4,Ukraine,Europe,5,2021-03-19,1:30:00 PM,2021,Mar,3,19,Friday,afternoon,58,168,63,12:00 - 13:59,3,26,0
6530,46074315,128830,Iceland Mizunodeild KK,3,Iceland,Europe,6,2022-03-12,1:00:00 PM,2022,Mar,2,12,Saturday,afternoon,339,163,63,12:00 - 13:59,23,69,0
6531,46092210,138125,Sweden Eliteserien,2,Sweden,Europe,6,2022-03-12,1:00:00 PM,2022,Mar,2,12,Saturday,afternoon,339,163,63,12:00 - 13:59,23,69,0
6532,45405900,130520,Iceland Cup Women,4,Iceland,Europe,6,2022-03-12,1:00:00 PM,2022,Mar,2,12,Saturday,afternoon,339,163,63,12:00 - 13:59,23,69,0
6533,34399260,129415,Denmark Volleyligaen Women,3,Denmark,Europe,6,2022-03-12,12:00:00 PM,2022,Mar,2,12,Saturday,afternoon,339,163,63,12:00 - 13:59,23,69,0
6534,34399230,139750,Denmark Volleyligaen Women,3,Denmark,Europe,6,2022-03-12,1:00:00 PM,2022,Mar,2,12,Saturday,afternoon,339,163,63,12:00 - 13:59,23,69,0
6535,46256355,138021,Sweden Eliteserien Women,3,Sweden,Europe,6,2022-03-12,1:00:00 PM,2022,Mar,2,12,Saturday,afternoon,339,163,63,12:00 - 13:59,23,69,0
6536,46093695,137969,Sweden Eliteserien Women,3,Sweden,Europe,6,2022-03-12,1:00:00 PM,2022,Mar,2,12,Saturday,afternoon,339,163,63,12:00 - 13:59,23,69,0
6537,46093710,1,Sweden Eliteserien Women,3,Sweden,Europe,6,2022-03-12,1:30:00 PM,2022,Mar,2,12,Saturday,afternoon,339,163,63,12:00 - 13:59,23,69,0
6538,29492640,128882,Finland Mestaruusliiga,2,Finland,Europe,3,2021-03-13,1:00:00 PM,2021,Mar,2,13,Saturday,afternoon,339,163,63,12:00 - 13:59,27,58,0
6539,29731905,128843,Iceland Cup,4,Iceland,Europe,3,2021-03-13,1:00:00 PM,2021,Mar,2,13,Saturday,afternoon,339,163,63,12:00 - 13:59,27,58,0
6540,28996530,129363,Denmark Volleyligaen Women,3,Denmark,Europe,3,2021-03-13,12:00:00 PM,2021,Mar,2,13,Saturday,afternoon,339,163,63,12:00 - 13:59,27,58,0
6541,29344035,129857,Extraliga Zeny,3,Czech Republic,Europe,3,2021-03-13,1:00:00 PM,2021,Mar,2,13,Saturday,afternoon,339,163,63,12:00 - 13:59,27,58,1
6542,29622270,129974,UNIQA Extraliga,3,Czech Republic,Europe,3,2021-03-13,1:45:00 PM,2021,Mar,2,13,Saturday,afternoon,339,163,63,12:00 - 13:59,27,58,0
6543,46354815,129519,Denmark Volleyligaen,2,Denmark,Europe,5,2022-03-13,1:00:00 PM,2022,Mar,2,13,Sunday,afternoon,190,163,63,12:00 - 13:59,14,75,0
6544,46359300,128804,Iceland Cup,4,Iceland,Europe,5,2022-03-13,1:00:00 PM,2022,Mar,2,13,Sunday,afternoon,190,163,63,12:00 - 13:59,14,75,0
6545,29873040,128843,Iceland Cup Women,4,Iceland,Europe,3,2021-03-14,1:00:00 PM,2021,Mar,2,14,Sunday,afternoon,190,163,63,12:00 - 13:59,23,45,0
6546,28996395,129415,Denmark Volleyligaen Women,3,Denmark,Europe,3,2021-03-14,1:00:00 PM,2021,Mar,2,14,Sunday,afternoon,190,163,63,12:00 - 13:59,23,45,0
6547,29611410,138021,Sweden Eliteserien Women,3,Sweden,Europe,3,2021-03-14,1:00:00 PM,2021,Mar,2,14,Sunday,afternoon,190,163,63,12:00 - 13:59,23,45,0
6548,26049750,131456,Ukraine Higher League,4,Ukraine,Europe,3,2021-03-14,12:00:00 PM,2021,Mar,2,14,Sunday,afternoon,190,163,63,12:00 - 13:59,23,45,0
6549,34907520,130520,Iceland Mizunodeild Women,4,Iceland,Europe,5,2022-03-05,1:00:00 PM,2022,Mar,1,5,Saturday,afternoon,339,149,63,12:00 - 13:59,23,69,0
6550,43561035,1,Finland Mestaruusliiga Women,3,Finland,Europe,5,2022-03-05,1:00:00 PM,2022,Mar,1,5,Saturday,afternoon,339,149,63,12:00 - 13:59,23,69,0
6551,43957335,129454,Denmark Volleyligaen Women,3,Denmark,Europe,5,2022-03-05,1:30:00 PM,2022,Mar,1,5,Saturday,afternoon,339,149,63,12:00 - 13:59,23,69,0
6552,45020505,137969,Sweden Eliteserien Women,3,Sweden,Europe,5,2022-03-05,1:00:00 PM,2022,Mar,1,5,Saturday,afternoon,339,149,63,12:00 - 13:59,23,69,0
6553,28996515,139750,Denmark Volleyligaen Women,3,Denmark,Europe,4,2021-03-06,1:00:00 PM,2021,Mar,1,6,Saturday,afternoon,339,149,63,12:00 - 13:59,27,58,0
6554,29155080,137982,Sweden Eliteserien Women,3,Sweden,Europe,4,2021-03-06,1:30:00 PM,2021,Mar,1,6,Saturday,afternoon,339,149,63,12:00 - 13:59,27,58,0
6555,45836175,129363,Denmark Volleyligaen,2,Denmark,Europe,4,2022-03-06,1:00:00 PM,2022,Mar,1,6,Sunday,afternoon,190,149,63,12:00 - 13:59,14,75,0
6556,34399200,129350,Denmark Volleyligaen Women,3,Denmark,Europe,4,2022-03-06,1:00:00 PM,2022,Mar,1,6,Sunday,afternoon,190,149,63,12:00 - 13:59,14,75,0
6557,34399215,129415,Denmark Volleyligaen Women,3,Denmark,Europe,4,2022-03-06,1:37:00 PM,2022,Mar,1,6,Sunday,afternoon,190,149,63,12:00 - 13:59,14,75,0
6558,28777380,129623,Belgium Liga A,2,Belgium,Europe,4,2021-03-07,1:00:00 PM,2021,Mar,1,7,Sunday,afternoon,190,149,63,12:00 - 13:59,23,45,0
6559,29126820,129363,Denmark Volleyligaen,2,Denmark,Europe,4,2021-03-07,12:00:00 PM,2021,Mar,1,7,Sunday,afternoon,190,149,63,12:00 - 13:59,23,45,0
6560,29126835,129441,Denmark Volleyligaen,2,Denmark,Europe,4,2021-03-07,1:30:00 PM,2021,Mar,1,7,Sunday,afternoon,190,149,63,12:00 - 13:59,23,45,1
6561,29449800,128778,Iceland Cup,4,Iceland,Europe,4,2021-03-07,1:00:00 PM,2021,Mar,1,7,Sunday,afternoon,190,149,63,12:00 - 13:59,23,45,0
6562,28996365,129415,Denmark Volleyligaen Women,3,Denmark,Europe,4,2021-03-07,1:00:00 PM,2021,Mar,1,7,Sunday,afternoon,190,149,63,12:00 - 13:59,23,45,0
6563,29525865,130845,Ukraine Super Liga,4,Ukraine,Europe,4,2021-03-07,12:00:00 PM,2021,Mar,1,7,Sunday,afternoon,190,149,63,12:00 - 13:59,23,45,0
6564,46512720,138411,Austria League Promotion/Relegation Women,3,Austria,Europe,6,2022-03-26,1:00:00 PM,2022,Mar,4,26,Saturday,afternoon,339,141,63,12:00 - 13:59,23,69,1
6565,30215025,128882,Finland Mestaruusliiga,2,Finland,Europe,4,2021-03-27,12:30:00 PM,2021,Mar,4,27,Saturday,afternoon,339,141,63,12:00 - 13:59,27,58,1
6566,30396165,138125,Sweden Eliteserien,2,Sweden,Europe,4,2021-03-27,1:00:00 PM,2021,Mar,4,27,Saturday,afternoon,339,141,63,12:00 - 13:59,27,58,0
6567,30345525,137982,Sweden Eliteserien Women,3,Sweden,Europe,4,2021-03-27,1:30:00 PM,2021,Mar,4,27,Saturday,afternoon,339,141,63,12:00 - 13:59,27,58,0
6568,30216885,137774,Ukraine First League Women,4,Ukraine,Europe,4,2021-03-27,12:00:00 PM,2021,Mar,4,27,Saturday,afternoon,339,141,63,12:00 - 13:59,27,58,0
6569,46969635,129623,Belgium Liga A,2,Belgium,Europe,4,2022-03-27,12:00:00 PM,2022,Mar,4,27,Sunday,afternoon,190,141,63,12:00 - 13:59,14,75,0
6570,28777635,129623,Belgium Liga A,2,Belgium,Europe,4,2021-03-28,12:00:00 PM,2021,Mar,4,28,Sunday,afternoon,190,141,63,12:00 - 13:59,23,45,0
6571,46906665,1,Bulgaria Superliga,4,Bulgaria,Europe,9,2022-03-24,1:00:00 PM,2022,Mar,4,24,Thursday,afternoon,11,141,63,12:00 - 13:59,2,44,0
6572,34906650,130520,Iceland Mizunodeild KK,3,Iceland,Europe,5,2022-02-19,1:00:00 PM,2022,Feb,3,19,Saturday,afternoon,339,168,108,12:00 - 13:59,32,73,0
6573,34382715,138125,Sweden Eliteserien,2,Sweden,Europe,5,2022-02-19,1:30:00 PM,2022,Feb,3,19,Saturday,afternoon,339,168,108,12:00 - 13:59,32,73,0
6574,34399245,129350,Denmark Volleyligaen Women,3,Denmark,Europe,5,2022-02-19,1:00:00 PM,2022,Feb,3,19,Saturday,afternoon,339,168,108,12:00 - 13:59,32,73,0
6575,39696150,138073,Sweden Eliteserien Women,3,Sweden,Europe,5,2022-02-19,1:00:00 PM,2022,Feb,3,19,Saturday,afternoon,339,168,108,12:00 - 13:59,32,73,0
6576,34396365,137969,Sweden Eliteserien Women,3,Sweden,Europe,5,2022-02-19,1:00:00 PM,2022,Feb,3,19,Saturday,afternoon,339,168,108,12:00 - 13:59,32,73,0
6577,34396380,137982,Sweden Eliteserien Women,3,Sweden,Europe,5,2022-02-19,1:30:00 PM,2022,Feb,3,19,Saturday,afternoon,339,168,108,12:00 - 13:59,32,73,0
6578,41136840,131508,Ukraine Super Liga,4,Ukraine,Europe,5,2022-02-19,1:30:00 PM,2022,Feb,3,19,Saturday,afternoon,339,168,108,12:00 - 13:59,32,73,0
6579,21174315,138125,Sweden Eliteserien,2,Sweden,Europe,5,2021-02-20,1:00:00 PM,2021,Feb,3,20,Saturday,afternoon,339,168,108,12:00 - 13:59,35,67,0
6580,22691100,129519,Denmark Volleyligaen,2,Denmark,Europe,5,2021-02-20,1:00:00 PM,2021,Feb,3,20,Saturday,afternoon,339,168,108,12:00 - 13:59,35,67,0
6581,28427655,129363,Denmark Volleyligaen Women,3,Denmark,Europe,5,2021-02-20,12:00:00 PM,2021,Feb,3,20,Saturday,afternoon,339,168,108,12:00 - 13:59,35,67,0
6582,28427685,129428,Denmark Volleyligaen Women,3,Denmark,Europe,5,2021-02-20,1:00:00 PM,2021,Feb,3,20,Saturday,afternoon,339,168,108,12:00 - 13:59,35,67,0
6583,21182295,137969,Sweden Eliteserien Women,3,Sweden,Europe,5,2021-02-20,1:00:00 PM,2021,Feb,3,20,Saturday,afternoon,339,168,108,12:00 - 13:59,35,67,0
6584,27815730,131027,Ukraine Super Liga Women,4,Ukraine,Europe,5,2021-02-20,12:00:00 PM,2021,Feb,3,20,Saturday,afternoon,339,168,108,12:00 - 13:59,35,67,0
6585,28716525,131482,Ukraine Higher League Women,4,Ukraine,Europe,5,2021-02-20,1:00:00 PM,2021,Feb,3,20,Saturday,afternoon,339,168,108,12:00 - 13:59,35,67,0
6586,28715985,129987,Czech Cup,3,Czech Republic,Europe,5,2021-02-20,12:00:00 PM,2021,Feb,3,20,Saturday,afternoon,339,168,108,12:00 - 13:59,35,67,0
6587,44240550,130559,Portugal I Divisão Women,4,Portugal,Europe,5,2022-02-20,1:00:00 PM,2022,Feb,3,20,Sunday,afternoon,190,168,108,12:00 - 13:59,23,70,0
6588,34907430,130520,Iceland Mizunodeild Women,4,Iceland,Europe,5,2022-02-20,1:00:00 PM,2022,Feb,3,20,Sunday,afternoon,190,168,108,12:00 - 13:59,23,70,0
6589,34906710,128765,Iceland Mizunodeild KK,3,Iceland,Europe,5,2022-02-20,1:00:00 PM,2022,Feb,3,20,Sunday,afternoon,190,168,108,12:00 - 13:59,23,70,0
6590,38001825,129077,Finland Mestaruusliiga,2,Finland,Europe,5,2022-02-20,12:00:00 PM,2022,Feb,3,20,Sunday,afternoon,190,168,108,12:00 - 13:59,23,70,0
6591,39549000,138047,Sweden Eliteserien,2,Sweden,Europe,5,2022-02-20,1:30:00 PM,2022,Feb,3,20,Sunday,afternoon,190,168,108,12:00 - 13:59,23,70,0
6592,44873145,129545,Denmark Volleyligaen,2,Denmark,Europe,5,2022-02-20,1:00:00 PM,2022,Feb,3,20,Sunday,afternoon,190,168,108,12:00 - 13:59,23,70,0
6593,34399110,141843,Denmark Volleyligaen Women,3,Denmark,Europe,5,2022-02-20,1:00:00 PM,2022,Feb,3,20,Sunday,afternoon,190,168,108,12:00 - 13:59,23,70,0
6594,45020490,137982,Sweden Eliteserien Women,3,Sweden,Europe,5,2022-02-20,1:30:00 PM,2022,Feb,3,20,Sunday,afternoon,190,168,108,12:00 - 13:59,23,70,0
6595,20556690,129298,Finland Mestaruusliiga Women,3,Finland,Europe,4,2021-02-21,1:00:00 PM,2021,Feb,3,21,Sunday,afternoon,190,168,108,12:00 - 13:59,33,52,0
6596,28781505,131235,Ukraine Higher League,4,Ukraine,Europe,4,2021-02-21,12:00:00 PM,2021,Feb,3,21,Sunday,afternoon,190,168,108,12:00 - 13:59,33,52,0
